,Rolling Net Production ,,,,,,,,,,,,
Date ,APLNG 30 Day Rolling  Production ,APLNG LNG Pipeline 30 Day Rolling ,APLNG Net Flows ,QCLNG 30 Day Rolling Production ,QCLNG LNG Pipeline 30 Day Rolling ,QCLNG Net Flows ,GLNG 30 Day Rolling Production,30 Day Rolling  ,GLNG Net Flows ,,,,
30/4/18,1440.5,1118.1,322.4,1621.8,1322.3,299.6,548.0,884.9,-337.0,,,,
1/5/18,1440.3,1116.6,323.6,1620.3,1324.2,296.0,548.3,882.7,-334.3,,,,
2/5/18,1440.0,1105.5,334.4,1619.7,1325.1,294.6,548.3,879.5,-331.3,,,,
3/5/18,1440.3,1098.1,342.2,1619.6,1331.3,288.2,549.9,877.2,-327.3,,,,
4/5/18,1440.0,1088.4,351.6,1619.6,1337.5,282.1,552.6,878.8,-326.2,,,,
5/5/18,1441.2,1090.0,351.2,1620.6,1342.2,278.4,554.4,882.5,-328.2,,,,
6/5/18,1442.7,1091.8,350.9,1621.2,1335.0,286.2,556.5,887.7,-331.2,,,,
7/5/18,1443.9,1091.9,352.1,1612.4,1310.2,302.2,559.1,900.7,-341.6,,,,
8/5/18,1445.1,1092.7,352.4,1606.4,1288.2,318.2,560.0,913.6,-353.6,,,,
9/5/18,1444.8,1092.1,352.7,1599.1,1267.3,331.8,561.7,925.1,-363.4,,,,
10/5/18,1444.1,1086.0,358.1,1588.7,1250.3,338.3,562.6,927.5,-364.9,,,,
11/5/18,1445.2,1081.2,364.0,1576.5,1234.8,341.7,565.0,933.0,-368.0,,,,
12/5/18,1446.7,1080.1,366.5,1565.2,1218.8,346.4,569.6,938.5,-369.0,,,,
13/5/18,1448.3,1082.5,365.8,1548.8,1197.4,351.4,575.7,944.9,-369.2,,,,
14/5/18,1450.2,1098.7,351.5,1531.5,1173.6,357.9,578.8,937.4,-358.6,,,,
15/5/18,1450.7,1116.9,333.9,1514.9,1150.9,364.0,582.2,925.9,-343.7,,,,
16/5/18,1450.9,1133.9,317.0,1498.0,1129.6,368.4,586.5,914.1,-327.6,,,,
17/5/18,1450.9,1150.3,300.6,1480.3,1107.9,372.4,592.1,903.5,-311.4,,,,
18/5/18,1453.8,1170.4,283.4,1462.9,1086.7,376.3,596.9,892.4,-295.5,,,,
19/5/18,1458.1,1189.7,268.4,1442.6,1063.6,379.0,599.4,887.9,-288.5,,,,
20/5/18,1462.8,1207.6,255.2,1425.3,1037.2,388.0,603.6,883.6,-280.0,,,,
21/5/18,1468.2,1225.2,242.9,1407.5,1011.7,395.9,606.8,878.0,-271.2,,,,
22/5/18,1472.8,1243.8,229.0,1390.0,986.9,403.0,610.4,870.8,-260.4,,,,
23/5/18,1471.8,1264.0,207.8,1379.0,967.1,411.9,614.0,863.4,-249.4,,,,
24/5/18,1476.4,1283.0,193.4,1370.2,944.5,425.7,617.6,861.6,-244.0,,,,
25/5/18,1479.6,1295.9,183.6,1361.2,923.2,438.0,622.0,861.1,-239.1,,,,
26/5/18,1480.3,1312.9,167.4,1352.4,903.8,448.7,626.3,862.2,-236.0,,,,
27/5/18,1480.9,1327.4,153.5,1348.1,889.2,458.9,629.6,862.1,-232.4,,,,
28/5/18,1481.2,1335.3,145.8,1348.3,885.5,462.9,632.1,855.7,-223.6,,,,
29/5/18,1481.4,1343.4,138.0,1348.8,882.6,466.2,634.3,845.8,-211.5,,,,
30/5/18,1481.9,1340.3,141.6,1345.9,876.4,469.5,636.6,846.1,-209.5,,,,
31/5/18,1482.9,1337.8,145.1,1346.7,870.6,476.1,638.8,851.0,-212.2,,,,
1/6/18,1483.8,1334.0,149.7,1345.2,865.8,479.4,640.4,855.0,-214.6,,,,
2/6/18,1484.1,1334.8,149.3,1344.2,855.2,489.0,641.6,859.3,-217.7,,,,
3/6/18,1485.9,1331.8,154.1,1343.7,849.5,494.2,642.9,862.9,-220.0,,,,
4/6/18,1486.2,1325.5,160.7,1343.6,844.2,499.3,644.1,864.1,-220.1,,,,
5/6/18,1486.5,1319.8,166.7,1344.5,849.2,495.3,645.3,864.3,-219.0,,,,
6/6/18,1486.7,1317.6,169.1,1352.7,869.2,483.5,646.4,855.4,-209.0,,,,
7/6/18,1486.7,1316.6,170.1,1359.3,884.1,475.1,649.1,846.6,-197.5,,,,
8/6/18,1487.7,1314.8,172.9,1367.1,899.5,467.5,650.9,838.2,-187.3,,,,
9/6/18,1489.1,1316.7,172.4,1378.8,916.5,462.3,653.7,836.6,-182.9,,,,
10/6/18,1488.4,1312.4,175.9,1392.4,931.1,461.3,655.6,834.5,-178.9,,,,
11/6/18,1487.9,1310.3,177.5,1401.6,945.2,456.4,654.5,831.4,-177.0,,,,
12/6/18,1487.1,1303.3,183.8,1416.3,962.6,453.7,652.7,828.4,-175.7,,,,
13/6/18,1486.6,1301.7,184.9,1433.5,980.3,453.2,652.0,828.2,-176.2,,,,
14/6/18,1486.4,1301.8,184.6,1450.6,996.9,453.7,650.5,827.8,-177.3,,,,
15/6/18,1486.3,1304.2,182.1,1468.3,1012.6,455.7,648.8,828.3,-179.5,,,,
16/6/18,1486.4,1305.2,181.2,1485.6,1031.5,454.1,646.7,828.7,-181.9,,,,
17/6/18,1487.0,1303.5,183.6,1503.8,1047.5,456.3,644.8,829.8,-184.9,,,,
18/6/18,1487.7,1302.9,184.8,1523.4,1063.3,460.1,644.8,824.7,-179.9,,,,
19/6/18,1488.2,1302.4,185.8,1541.5,1080.8,460.7,642.8,820.3,-177.4,,,,
20/6/18,1488.9,1302.8,186.1,1560.1,1096.7,463.3,641.2,816.6,-175.4,,,,
21/6/18,1489.6,1301.7,187.9,1577.8,1114.0,463.8,639.6,813.7,-174.1,,,,
22/6/18,1491.0,1299.5,191.5,1588.7,1126.7,462.0,638.1,810.4,-172.3,,,,
23/6/18,1491.5,1295.8,195.7,1598.2,1142.9,455.3,636.0,801.6,-165.7,,,,
24/6/18,1492.0,1299.2,192.8,1607.6,1161.0,446.6,634.0,790.0,-156.0,,,,
25/6/18,1493.1,1298.2,194.9,1616.8,1176.6,440.2,632.2,776.6,-144.5,,,,
26/6/18,1494.0,1298.2,195.8,1621.9,1189.0,432.8,630.7,763.7,-133.0,,,,
27/6/18,1495.4,1298.1,197.3,1621.1,1190.2,431.0,629.0,757.0,-128.0,,,,
28/6/18,1496.7,1298.6,198.1,1619.6,1189.3,430.3,627.5,752.8,-125.3,,,,
29/6/18,1497.3,1298.3,199.1,1622.3,1194.1,428.2,624.1,748.5,-124.3,,,,
30/6/18,1497.8,1298.3,199.5,1623.1,1196.2,426.9,619.9,743.8,-123.9,,,,
1/7/18,1498.4,1303.6,194.9,1625.3,1197.8,427.6,617.8,739.2,-121.4,,,,
2/7/18,1498.1,1306.4,191.8,1625.7,1200.0,425.7,617.0,734.9,-118.0,,,,
3/7/18,1498.2,1311.0,187.3,1623.9,1199.2,424.8,617.4,731.5,-114.1,,,,
4/7/18,1498.4,1313.2,185.3,1618.8,1195.1,423.6,618.4,731.1,-112.7,,,,
5/7/18,1498.5,1316.5,181.9,1613.8,1190.5,423.3,619.5,731.5,-112.0,,,,
6/7/18,1498.8,1318.6,180.2,1610.0,1186.9,423.1,620.2,733.1,-112.9,,,,
7/7/18,1499.5,1321.3,178.1,1605.1,1184.7,420.4,621.3,734.1,-112.8,,,,
8/7/18,1500.0,1326.7,173.3,1600.9,1181.9,419.1,622.2,735.4,-113.3,,,,
9/7/18,1500.4,1327.2,173.3,1595.9,1177.1,418.8,623.2,734.6,-111.4,,,,

